concept_id,concept_name,domain_id,vocabulary_id,concept_class_id,standard_concept,concept_code,valid_start_date,valid_end_date,invalid_reason,partition_0
37139990,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,68094090950,2024-02-15,2099-12-31,,1
21198886,Naltrexone 1mg/5ml oral solution,Drug,dm+d,VMP,,12301011000001105,1970-01-01,2099-12-31,,1
21269731,Naltrexone 5mg/5ml oral suspension (Drug Tariff Special Order) 100 ml,Drug,dm+d,AMPP,,24438911000001108,1970-01-01,2099-12-31,,1
43544352,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,1357dc78-e4c6-4f46-818b-b3bf1f02ef97,2008-04-24,2099-12-31,,1
589420,0.6 ML methylnaltrexone 20 MG/ML Injection Box of 7,Drug,RxNorm Extension,Quant Clinical Box,S,OMOP3134991,2018-08-02,2099-12-31,,1
43316213,Methylnaltrexone Bromide 12 Mg/0.6 Ml Injection. Vial,Drug,AMT,Med Product Unit,,79741011000036104,2016-11-01,2099-12-31,,1
19089228,Naltrexone 112 MG/ML [Vivitrol],Drug,RxNorm,Branded Drug Comp,,637214,2006-07-09,2016-05-01,D,1
41165702,Naltrexone 50 MG Oral Tablet [Nalorex] Box of 28 by Gerke,Drug,RxNorm Extension,Marketed Product,S,OMOP2363664,2017-08-24,2099-12-31,,1
1778819,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,9d09ae34-8011-4c2e-9a7f-f039f0e58768,2013-09-23,2099-12-31,,1
45308710,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,51927437700,2013-08-05,2099-12-31,,1
36062082,naltrexone 50 MG Oral Tablet by DE,Drug,RxNorm Extension,Marketed Product,S,OMOP4988067,2020-08-17,2099-12-31,,1
36963695,naltrexone 50 MG Oral Tablet by Medihealth,Drug,RxNorm Extension,Marketed Product,S,OMOP5199524,2023-05-22,2099-12-31,,1
44858081,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00555090202,2014-01-01,2020-08-01,D,1
43188230,Naltrexone Delayed Release Oral Tablet [NALTREXONE MYLAN],Drug,RxNorm Extension,Branded Drug Form,S,OMOP459091,2017-08-24,2099-12-31,,1
21258175,Naltrexone 3mg capsules,Drug,dm+d,AMP,,11480211000001104,1970-01-01,2099-12-31,,1
21216374,Methylnaltrexone bromide,Drug,dm+d,Ingredient,,13803711000001100,1970-01-01,2009-06-11,D,1
21323740,Naltrexone 5mg/5ml oral suspension (Drug Tariff Special Order) 1 ml,Drug,dm+d,AMPP,,16106811000001101,1970-01-01,2099-12-31,,1
21194649,Naltrexone 50mg tablets (Accord Healthcare Ltd) 28 tablet,Drug,dm+d,AMPP,,21286811000001101,1970-01-01,2099-12-31,,1
43197986,0.6 ML methylnaltrexone 20 MG/ML Prefilled Syringe [Relistor] Box of 7 by TMC PHARMA SERVICES (ROYAUME-UNI),Drug,RxNorm Extension,Marketed Product,,OMOP507293,2016-09-10,2023-08-02,U,1
45412760,morphine-naltrexone 50 mg-2 mg oral capsule. extended release,Drug,Multum,Multum,,25562,2010-11-01,2099-12-31,,1
45774484,naltrexone hydrochloride 8 MG,Drug,RxNorm,Clinical Drug Comp,S,1551463,2014-12-01,2099-12-31,,1
46275652,methylnaltrexone bromide 20 MG/ML Injection [Relistor],Drug,RxNorm,Branded Drug,S,1659744,2015-09-08,2099-12-31,,1
21308033,Methylnaltrexone bromide,Drug,dm+d,Ingredient,,433519000,2009-06-12,2099-12-31,,1
576958,NALTREXONE 100 % MISCELL POWDER (GRAM),Drug,GCN_SEQNO,GCN_SEQNO,,060090,2015-11-19,2099-12-31,,1
35531483,naltrexone KIT [vivitrol],Drug,SPL,Prescription Drug,C,df80f453-207b-4a1f-b914-9641b14ee39f,2006-06-13,2099-12-31,,1
3210537,Product containing precisely naltrexone hydrochloride 100 milligram/1 each conventional release oral tablet,Drug,Nebraska Lexicon,Pharma/Biol Product,,409461000,2018-07-31,2099-12-31,,1
3159713,Morphine sulphate 20mg + naltrexone hydrochloride 800microgram m/r capsule,Drug,Nebraska Lexicon,Pharma/Biol Product,,444477003,2017-07-30,2017-07-31,U,1
36827627,NALTREXONE BENZOATE,Drug,OMOP Invest Drug,Precise Ingredient,,E1D3136FZJ,1970-01-01,2099-12-31,,1
46239346,methylnaltrexone bromide 8mg/.4mL / 12mg/.6mL SUBCUTANEOUS INJECTION. SOLUTION. KIT [relistor],Drug,SPL,Prescription Drug,C,193ad29c-3d3b-4842-b562-1d1d0ad6c7ec,2008-08-01,2099-12-31,,1
36682398,Naltrexone only product in parenteral dose form,Drug,SNOMED,Clinical Drug Form,,779967005,2019-01-31,2099-12-31,,1
35426359,NALTREXONE MYLAN,Drug,BDPM,Brand Name,,OMOP1136969,1970-01-01,2019-10-05,D,1
36198064,Naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,63629530403,2018-10-01,2018-12-01,D,1
43274290,Naltrexone 50 MG Oral Tablet by Generic Health,Drug,RxNorm Extension,Marketed Product,S,OMOP551514,2017-08-24,2099-12-31,,1
21317868,Naltrexone 2mg capsules 1 capsule,Drug,dm+d,VMPP,,16106011000001107,1970-01-01,2099-12-31,,1
21135475,Naltrexone Oral Tablet [Adepend],Drug,RxNorm Extension,Branded Drug Form,S,OMOP280261,2017-08-24,2099-12-31,,1
41279465,Naltrexone 50 MG Oral Tablet [Nemexin] Box of 30,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2477427,2017-08-24,2099-12-31,,1
40216561,HYDROMORPHONE/NALTREXONE,Drug,NDFRT,Drug Interaction,,N0000177982,1970-01-01,2014-11-30,D,1
44084206,methylnaltrexone 20 MG/ML Injectable Solution,Drug,RxNorm Extension,Clinical Drug,S,OMOP1078837,2017-08-24,2099-12-31,,1
36212593,naltrexone Pill,Drug,RxNorm,Clinical Dose Group,C,1156983,2016-08-01,2099-12-31,,1
45213058,Methylnaltrexone bromide KIT [Relistor],Drug,NDC,9-digit NDC,,000082513,2013-08-05,2099-12-31,,1
46316016,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,8bce9770-4b91-447b-8581-a2aafcf2fde6,2013-04-25,2099-12-31,,1
45075160,0.4 ML methylnaltrexone bromide 20 MG/ML Prefilled Syringe [Relistor],Drug,NDC,11-digit NDC,,65649055204,2012-03-01,2099-12-31,,1
36187106,NALTREXONE - naltrexone implant,Drug,NDC,11-digit NDC,,69364314306,2018-02-01,2099-12-31,,1
42644165,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,713351480,2002-03-22,2099-12-31,,1
45308704,NALTREXONE HCL POWDER,Drug,NDC,11-digit NDC,,51927360200,2013-08-05,2099-12-31,,1
19113914,Naltrexone 100 MG Oral Tablet [Depade],Drug,RxNorm,Branded Drug,,542210,2005-09-11,2014-01-05,U,1
36052519,0.6 ML methylnaltrexone 20 MG/ML Injectable Solution [Relistor] Box of 1 by Bausch & Lomb,Drug,RxNorm Extension,Marketed Product,S,OMOP4977598,2020-08-17,2099-12-31,,1
36074470,naltrexone 50 MG Oral Tablet Box of 28 by DE,Drug,RxNorm Extension,Marketed Product,S,OMOP4988066,2020-08-17,2099-12-31,,1
44779785,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,94a0dc57-c238-4a54-8e8c-61a7a0b3eb32,2012-01-18,2099-12-31,,1
45415098,methylnaltrexone 12 mg/0.6 mL subcutaneous kit,Drug,Multum,Multum,,23728,1970-01-01,2099-12-31,,1
42822380,methylnaltrexone bromide 150mg/1 / 8mg/.4mL / 12mg/.6mL ORAL. SUBCUTANEOUS INJECTION. SOLUTION. TABLET [relistor],Drug,SPL,Prescription Drug,C,fdf0d0c8-f4da-406e-8d91-5f6803e2cc49,2008-04-24,2099-12-31,,1
3981608,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,06fce480-76fd-a204-e063-6394a90a3bbc,2017-07-21,2099-12-31,,1
37127226,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,a3b74230-f1bf-4ab3-934d-fb9f43cfae3d,2013-09-23,2099-12-31,,1
831851,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,c28a8e0e-703a-e335-e053-2a95a90a034c,2018-04-27,2099-12-31,,1
35775807,Naltrexone 50 MG Delayed Release Oral Tablet by Sigma-Tau,Drug,RxNorm Extension,Marketed Product,S,OMOP2777268,2017-08-24,2099-12-31,,1
44530336,NALTREXONE HYDROCHLORIDE,Drug,DPD,Ingredient,,OMOP114530,1970-01-01,2017-06-24,D,1
40747737,Bupropion / Naltrexone Extended Release Oral Tablet [Mysimba],Drug,RxNorm Extension,Branded Drug Form,S,OMOP4709551,2018-06-04,2099-12-31,,1
40739520,Naltrexone 50 MG Oral Tablet Box of 28 by Sigma,Drug,RxNorm Extension,Marketed Product,S,OMOP4717710,2018-06-04,2099-12-31,,1
42706013,methylnaltrexone Prefilled Syringe [Relistor],Drug,RxNorm,Branded Drug Form,S,1244061,2012-05-07,2099-12-31,,1
45245737,Methylnaltrexone bromide 20 MG/ML Injectable Solution [Relistor],Drug,NDC,11-digit NDC,,65649055603,2011-11-01,2012-03-01,D,1
42644669,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335148002,2020-04-01,2099-12-31,,1
1771964,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,116829bb-2104-3117-e063-6294a90afdb8,2012-01-18,2099-12-31,,1
41147463,Naltrexone 50 MG Delayed Release Oral Tablet Box of 280,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP2345425,2017-08-24,2099-12-31,,1
40193620,Naltrexone Hydrochloride,Drug,NDFRT,Chemical Structure,,N0000179498,1970-01-01,2099-12-31,,1
37204877,Morphine and naltrexone only product,Drug,SNOMED,Pharma/Biol Product,,783810002,2019-07-31,2099-12-31,,1
42803473,NALTREXONE HYDROCHLORIDE - naltrexone hydrochloride tablet. film coated,Drug,SPL,Prescription Drug,C,5f256d4f-4509-87c7-e053-2a91aa0a79ef,2017-11-29,2099-12-31,,1
42949479,Naltrexone 50 MG Oral Tablet [PHARMA NALTREXONE],Drug,RxNorm Extension,Branded Drug,S,OMOP4676063,2018-08-21,2099-12-31,,1
3159716,Morphine sulphate 50mg + naltrexone hydrochloride 2mg m/r capsule,Drug,Nebraska Lexicon,Pharma/Biol Product,,444485007,2017-07-30,2017-07-31,U,1
45058103,Naltrexone 112 MG/ML Injectable Suspension [Vivitrol],Drug,NDC,11-digit NDC,,65757036000,2008-01-01,2012-06-01,D,1
599074,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,680712721,2012-01-18,2099-12-31,,1
21259897,Naltrexone 1.5mg/5ml oral solution,Drug,dm+d,AMP,,20091611000001108,1970-01-01,2099-12-31,,1
42644672,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,71335148005,2020-04-01,2099-12-31,,1
40215111,HYDROCODONE/NALTREXONE,Drug,NDFRT,Drug Interaction,,N0000177972,1970-01-01,2014-11-30,D,1
42863043,MORPHINE SO4 30MG/NALTREXONE HCL 1.2MG CAP.SA,Drug,NDFRT,VA Product,,N0000181704,2012-06-04,2099-12-31,,1
35746525,Naltrexone 50 MG Delayed Release Oral Tablet Box of 28 by Waymade,Drug,RxNorm Extension,Marketed Product,S,OMOP2747986,2017-08-24,2099-12-31,,1
42375173,naltrexone hydrochloride 25mg,Drug,EDI,Drug Product,,649507510,1970-01-01,2099-12-31,,1
589390,methylnaltrexone 20 MG/ML Injection Box of 7,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP3135033,2018-08-02,2099-12-31,,1
36108425,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,951b6335-bb5b-e663-e053-2a95a90aaba9,2012-12-06,2099-12-31,,1
45645304,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,a3258584-041c-4671-b77c-096eefb3e421,2006-04-19,2099-12-31,,1
40166413,naltrexone hydrochloride 2.4 MG,Drug,RxNorm,Clinical Drug Comp,S,863547,2009-10-04,2099-12-31,,1
21174853,Naltrexone 0.2 MG/ML Oral Solution by Special Order,Drug,RxNorm Extension,Marketed Product,,OMOP280267,2017-08-24,2023-08-02,U,1
36813866,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Tablet [Mysimba] by Orexigen Therapeutics Ireland,Drug,RxNorm Extension,Marketed Product,S,OMOP4827903,2019-01-28,2099-12-31,,1
42683524,Bupropion 90 MG / Naltrexone 8 MG Extended Release Oral Capsule Box of 112,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP4912311,2020-03-01,2099-12-31,,1
35530596,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,NDC,9-digit NDC,,636291046,2013-09-23,2099-12-31,,1
21241514,Naltrexone 50mg tablets,Drug,dm+d,AMP,,21286711000001109,1970-01-01,2099-12-31,,1
36816853,Methylnaltrexone bromide 12mg/0.6ml solution for injection vials,Drug,dm+d,VMP,,36034311000001100,2018-10-29,2099-12-31,,1
45777716,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,00e33865-086b-4b10-8e59-3accc7e812ae,2013-10-07,2099-12-31,,1
45298621,Methylnaltrexone bromide 20 MG/ML Injectable Solution [Relistor],Drug,NDC,11-digit NDC,,00008121808,2010-06-01,2011-02-01,D,1
42863041,MORPHINE SO4 100MG/NALTREXONE HCL 4MG CAP.SA,Drug,NDFRT,VA Product,,N0000181703,2012-06-04,2099-12-31,,1
35758321,Naltrexone 50 MG Delayed Release Oral Tablet [Adepend] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP2759782,2017-08-24,2099-12-31,,1
21086512,Naltrexone 50 MG Oral Tablet [Adepend],Drug,RxNorm Extension,Branded Drug,S,OMOP280293,2017-08-24,2099-12-31,,1
21047256,Naltrexone 50 MG Oral Tablet [Adepend] Box of 28,Drug,RxNorm Extension,Branded Drug Box,S,OMOP280296,2017-08-24,2099-12-31,,1
36165990,naltrexone hydrochloride 50mg/1 ORAL TABLET. FILM COATED,Drug,SPL,Prescription Drug,C,6cbd59d7-de23-3af4-e053-2991aa0afa5b,2009-07-29,2099-12-31,,1
42949485,Naltrexone 50 MG [WHANIN NALTREXON],Drug,RxNorm Extension,Branded Drug Comp,S,OMOP4676068,2018-08-21,2099-12-31,,1
45375274,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,47335032688,2014-01-01,2099-12-31,,1
44891797,naltrexone hydrochloride 50 MG Oral Tablet,Drug,NDC,11-digit NDC,,00406117001,2014-01-01,2099-12-31,,1
36942206,naltrexone 3 MG Oral Capsule Box of 30,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP5199517,2023-05-22,2099-12-31,,1
43263280,Naltrexone 50 MG Oral Tablet Box of 30,Drug,RxNorm Extension,Clinical Drug Box,S,OMOP551513,2017-08-24,2099-12-31,,1
21180022,Naltrexone 3mg/5ml oral solution,Drug,dm+d,VMP,,12301211000001100,1970-01-01,2099-12-31,,1
40692864,Naltrexone 2.5mg capsules 1 capsule,Drug,dm+d,VMPP,,32871211000001109,1970-01-01,2099-12-31,,1
40692861,Naltrexone 8mg / Bupropion 90mg modified-release tablets 112 tablet,Drug,dm+d,VMPP,,34555211000001103,1970-01-01,2099-12-31,,1
